,time,temperature,humidity
49816,1658871015.445882,36.3,58.4
49817,1658871015.7162068,36.3,58.3
49818,1658871015.990622,36.3,58.3
49819,1658871016.264224,36.3,58.3
49820,1658871016.5393572,36.3,58.3
49821,1658871016.8093784,36.3,58.3
49822,1658871017.084206,36.3,58.3
49823,1658871017.3585584,36.3,58.2
49824,1658871017.6322017,36.3,58.2
49825,1658871017.90338,36.3,58.2
49826,1658871018.1775641,36.3,58.2
49827,1658871018.451999,36.3,58.2
49828,1658871018.7266214,36.3,58.1
49829,1658871018.996946,36.3,58.1
49830,1658871019.2711554,36.3,58.1
49831,1658871019.5455434,36.3,58.1
49832,1658871019.8153892,36.3,58.1
49833,1658871020.0907815,36.3,58.1
49834,1658871020.364623,36.3,58.1
49835,1658871020.6390696,36.3,58.1
49836,1658871020.9096024,36.3,58.1
49837,1658871021.183633,36.3,58.1
49838,1658871021.4585087,36.3,58.1
49839,1658871021.732223,36.3,58.1
49840,1658871022.0033023,36.3,58.1
49841,1658871022.2776752,36.3,58.1
49842,1658871022.5513794,36.3,58.1
49843,1658871022.8265092,36.3,58.2
49844,1658871023.0968578,36.3,58.2
49845,1658871023.371302,36.3,58.2
49846,1658871023.6456745,36.3,58.2
49847,1658871023.9160237,36.3,58.2
49848,1658871024.1905553,36.3,58.2
49849,1658871024.4648302,36.3,58.3
49850,1658871024.7392402,36.3,58.3
49851,1658871025.0091748,36.3,58.4
49852,1658871025.2838302,36.3,58.4
49853,1658871025.5584326,36.3,58.4
49854,1658871025.8324027,36.3,58.5
49855,1658871026.1024618,36.3,58.5
49856,1658871026.3775961,36.3,58.5
49857,1658871026.6519964,36.3,58.5
49858,1658871026.9264152,36.3,58.6
49859,1658871027.196752,36.3,58.6
49860,1658871027.4711802,36.3,58.6
49861,1658871027.7452302,36.3,58.7
49862,1658871028.019378,36.3,58.7
49863,1658871028.290329,36.3,58.7
49864,1658871028.5647724,36.3,58.7
49865,1658871028.8383994,36.3,58.7
49866,1658871029.1126902,36.3,58.8
49867,1658871029.3835368,36.3,58.8
49868,1658871029.6579306,36.3,58.8
49869,1658871029.9327729,36.3,58.9
49870,1658871030.2031703,36.3,58.9
49871,1658871030.4774835,36.3,58.9
49872,1658871030.7519085,36.3,58.9
49873,1658871031.0256076,36.3,58.9
49874,1658871031.3007262,36.3,59.0
49875,1658871031.5703826,36.3,58.9
49876,1658871031.845484,36.3,59.0
49877,1658871032.1199086,36.3,59.0
49878,1658871032.3942242,36.3,59.0
49879,1658871032.6646538,36.3,59.0
49880,1658871032.9390557,36.3,59.0
49881,1658871033.212899,36.3,59.1
49882,1658871033.4877417,36.3,59.1
49883,1658871033.7575874,36.3,59.1
49884,1658871034.0324302,36.3,59.1
49885,1658871034.3062735,36.3,59.2
49886,1658871034.5811164,36.3,59.2
49887,1658871034.8510842,36.3,59.2
49888,1658871035.125927,36.3,59.2
49889,1658871035.400771,36.3,59.2
49890,1658871035.674613,36.3,59.3
49891,1658871035.945458,36.3,59.3
49892,1658871036.2193015,36.3,59.3
49893,1658871036.494145,36.3,59.3
49894,1658871036.7679875,36.3,59.3
49895,1658871037.0388346,36.3,59.3
49896,1658871037.3126755,36.3,59.3
49897,1658871037.5875185,36.3,59.3
49898,1658871037.861362,36.3,59.3
49899,1658871038.132208,36.3,59.3
49900,1658871038.4069712,36.3,59.4
49901,1658871038.6813796,36.3,59.4
49902,1658871038.951487,36.3,59.4
49903,1658871039.226133,36.3,59.4
49904,1658871039.50054,36.3,59.4
49905,1658871039.774226,36.3,59.4
49906,1658871040.0448556,36.3,59.4
49907,1658871040.319377,36.3,59.4
49908,1658871040.5942235,36.3,59.4
49909,1658871040.864459,36.3,59.4
49910,1658871041.1388566,36.3,59.4
49911,1658871041.413099,36.3,59.4
49912,1658871041.6831286,36.3,59.4
49913,1658871041.9580228,36.3,59.4
49914,1658871042.232223,36.3,59.4
49915,1658871042.5062215,36.3,59.4
49916,1658871042.7772071,36.3,59.4
49917,1658871043.0513327,36.3,59.3
49918,1658871043.326131,36.3,59.4
49919,1658871043.595976,36.3,59.3
49920,1658871043.8708198,36.3,59.3
49921,1658871044.1446626,36.3,59.4
49922,1658871044.419505,36.3,59.3
49923,1658871044.6893504,36.3,59.3
49924,1658871044.9643757,36.3,59.3
49925,1658871045.2387528,36.3,59.3
49926,1658871045.513224,36.3,59.3
49927,1658871045.7835107,36.3,59.3
49928,1658871046.0579445,36.3,59.3
49929,1658871046.332302,36.3,59.3
49930,1658871046.606151,36.3,59.3
49931,1658871046.8771029,36.3,59.2
49932,1658871047.1512654,36.3,59.2
49933,1658871047.4259243,36.3,59.2
49934,1658871047.7003784,36.3,59.2
49935,1658871047.9706752,36.3,59.2
49936,1658871048.2448943,36.3,59.2
49937,1658871048.5195093,36.3,59.2
49938,1658871048.793227,36.3,59.2
49939,1658871049.0643017,36.3,59.2
49940,1658871049.3386745,36.3,59.2
49941,1658871049.6122222,36.3,59.2
49942,1658871049.887223,36.3,59.2
49943,1658871050.157832,36.3,59.2
49944,1658871050.4323773,36.3,59.2
49945,1658871050.7063775,36.3,59.1
49946,1658871050.9810743,36.3,59.1
49947,1658871051.2512417,36.3,59.1
49948,1658871051.5258312,36.3,59.1
49949,1658871051.8002226,36.3,59.1
49950,1658871052.0746737,36.3,59.0
49951,1658871052.3449976,36.3,59.0
49952,1658871052.6193774,36.3,59.0
49953,1658871052.8933787,36.3,59.0
49954,1658871053.1675217,36.3,59.0
49955,1658871053.4383667,36.3,59.0
49956,1658871053.7127547,36.3,59.0
49957,1658871053.9865985,36.3,59.0
49958,1658871054.260995,36.3,59.0
49959,1658871054.5314188,36.3,58.9
49960,1658871054.8059213,36.3,58.9
49961,1658871055.081002,36.3,58.9
49962,1658871055.3554044,36.3,58.9
49963,1658871055.6257935,36.3,58.9
49964,1658871055.9003234,36.3,58.8
49965,1658871056.1740923,36.3,58.8
49966,1658871056.4489698,36.3,58.8
49967,1658871056.7189944,36.3,58.8
49968,1658871056.9932237,36.3,58.7
49969,1658871057.2681527,36.3,58.7
49970,1658871057.5422227,36.3,58.7
49971,1658871057.812225,36.3,58.7
49972,1658871058.0873015,36.3,58.7
49973,1658871058.3617263,36.3,58.7
49974,1658871058.636123,36.3,58.6
49975,1658871058.9059677,36.3,58.6
49976,1658871059.1803522,36.3,58.6
49977,1658871059.4551957,36.3,58.6
49978,1658871059.7255812,36.3,58.6
49979,1658871059.999425,36.3,58.5
49980,1658871060.2738166,36.3,58.6
49981,1658871060.5480373,36.3,58.5
49982,1658871060.8188822,36.3,58.5
49983,1658871061.0932722,36.3,58.5
49984,1658871061.3672156,36.3,58.5
49985,1658871061.6417847,36.3,58.5
49986,1658871061.9126298,36.3,58.5
49987,1658871062.18703,36.3,58.5
49988,1658871062.4608738,36.3,58.5
49989,1658871062.7352784,36.3,58.4
49990,1658871063.0061235,36.3,58.4
49991,1658871063.2805128,36.3,58.4
49992,1658871063.554907,36.3,58.4
49993,1658871063.8287506,36.3,58.4
49994,1658871064.0999444,36.3,58.3
49995,1658871064.3739908,36.3,58.3
49996,1658871064.6479034,36.3,58.3
49997,1658871064.9191287,36.3,58.3
49998,1658871065.1932263,36.3,58.2
49999,1658871065.4680157,36.3,58.2
50000,1658871065.7422264,36.3,58.2
50001,1658871066.0123816,36.3,58.2
50002,1658871066.2871068,36.3,58.2
50003,1658871066.5613785,36.3,58.2
50004,1658871066.8359437,36.3,58.2
50005,1658871067.1063793,36.3,58.2
50006,1658871067.3799658,36.2,58.2
50007,1658871067.6543574,36.3,58.2
50008,1658871067.9252021,36.3,58.2
50009,1658871068.1996,36.3,58.2
50010,1658871068.4739933,36.2,58.2
50011,1658871068.747837,36.3,58.2
50012,1658871069.0190237,36.3,58.2
50013,1658871069.2934315,36.3,58.2
50014,1658871069.567856,36.3,58.2
50015,1658871069.842296,36.3,58.3
50016,1658871070.1122537,36.3,58.3
50017,1658871070.3870227,36.3,58.3
50018,1658871070.6612432,36.3,58.4
50019,1658871070.935222,36.3,58.3
50020,1658871071.206226,36.3,58.4
50021,1658871071.4802017,36.3,58.4
50022,1658871071.7549953,36.3,58.4
50023,1658871072.0253875,36.3,58.4
50024,1658871072.299792,36.3,58.5
50025,1658871072.574221,36.3,58.5
50026,1658871072.8485947,36.3,58.6
50027,1658871073.1189253,36.3,58.6
50028,1658871073.3933275,36.3,58.6
50029,1658871073.667752,36.3,58.7
50030,1658871073.9422224,36.3,58.7
50031,1658871074.2122116,36.3,58.7
50032,1658871074.4869084,36.3,58.7
50033,1658871074.7613266,36.3,58.7
50034,1658871075.035751,36.3,58.7
50035,1658871075.3060758,36.3,58.7
50036,1658871075.5803828,36.3,58.7
50037,1658871075.854908,36.3,58.7
50038,1658871076.1293766,36.3,58.8
50039,1658871076.3996484,36.3,58.8
50040,1658871076.6740825,36.3,58.8
50041,1658871076.9483845,36.3,58.9
50042,1658871077.2227137,36.3,58.9
50043,1658871077.4927166,36.3,59.0
50044,1658871077.7675598,36.3,59.0
50045,1658871078.0414028,36.3,59.0
50046,1658871078.316246,36.3,59.1
50047,1658871078.586091,36.3,59.0
50048,1658871078.8609338,36.3,59.1
50049,1658871079.1353805,36.3,59.1
50050,1658871079.4100478,36.3,59.1
50051,1658871079.6804066,36.3,59.1
50052,1658871079.954224,36.3,59.2
50053,1658871080.2293773,36.3,59.2
50054,1658871080.5030947,36.3,59.2
50055,1658871080.7733903,36.3,59.2
50056,1658871081.0484061,36.3,59.2
50057,1658871081.3219593,36.3,59.3
50058,1658871081.5972998,36.3,59.2
50059,1658871081.8675702,36.3,59.3
50060,1658871082.1419704,36.3,59.3
50061,1658871082.416379,36.3,59.3
50062,1658871082.690803,36.3,59.3
50063,1658871082.9611285,36.3,59.3
50064,1658871083.235137,36.3,59.4
50065,1658871083.5099697,36.3,59.4
50066,1658871083.784378,36.3,59.4
50067,1658871084.0547261,36.3,59.4
50068,1658871084.3288517,36.3,59.4
50069,1658871084.602695,36.3,59.4
50070,1658871084.873539,36.3,59.4
50071,1658871085.148382,36.3,59.4
50072,1658871085.422226,36.3,59.4
50073,1658871085.6930702,36.3,59.4
50074,1658871085.9669137,36.3,59.4
50075,1658871086.2417765,36.3,59.5
50076,1658871086.5156188,36.3,59.4
50077,1658871086.7864637,36.3,59.4
50078,1658871087.0603085,36.3,59.4
50079,1658871087.3351498,36.3,59.4
50080,1658871087.6049953,36.3,59.4
50081,1658871087.8798382,36.3,59.4
50082,1658871088.1546812,36.3,59.5
50083,1658871088.4245267,36.3,59.4
50084,1658871088.6993716,36.3,59.4
50085,1658871088.973213,36.3,59.4
50086,1658871089.2480552,36.3,59.4
50087,1658871089.5179007,36.3,59.4
50088,1658871089.7922235,36.3,59.4
50089,1658871090.0673518,36.3,59.4
50090,1658871090.337675,36.3,59.4
50091,1658871090.6122224,36.3,59.4
50092,1658871090.8865101,36.3,59.4
50093,1658871091.160943,36.3,59.4
50094,1658871091.4312234,36.3,59.4
50095,1658871091.7050655,36.3,59.4
50096,1658871091.979908,36.3,59.4
50097,1658871092.249754,36.3,59.4
50098,1658871092.5245967,36.3,59.4
50099,1658871092.7984397,36.3,59.4
50100,1658871093.0692484,36.3,59.3
50101,1658871093.3432167,36.3,59.4
50102,1658871093.618405,36.3,59.4
50103,1658871093.892773,36.3,59.4
50104,1658871094.1632242,36.3,59.4
50105,1658871094.4375687,36.3,59.4
50106,1658871094.7114947,36.3,59.4
50107,1658871094.982226,36.3,59.4
50108,1658871095.256752,36.3,59.3
50109,1658871095.5310185,36.3,59.4
50110,1658871095.8055682,36.3,59.3
50111,1658871096.0752225,36.3,59.3
50112,1658871096.350229,36.3,59.3
50113,1658871096.6247256,36.2,59.3
50114,1658871096.8991518,36.3,59.3
50115,1658871097.1694012,36.3,59.3
50116,1658871097.4432483,36.3,59.3
50117,1658871097.7182999,36.3,59.3
50118,1658871097.9923787,36.3,59.3
50119,1658871098.2623858,36.3,59.2
50120,1658871098.5374832,36.3,59.2
50121,1658871098.811882,36.3,59.2
50122,1658871099.0862994,36.3,59.2
50123,1658871099.3567858,36.3,59.2
50124,1658871099.6310754,36.3,59.2
50125,1658871099.9054818,36.3,59.2
50126,1658871100.175805,36.3,59.1
50127,1658871100.45013,36.3,59.1
50128,1658871100.7246473,36.3,59.1
50129,1658871100.9990487,36.3,59.1
50130,1658871101.2732234,36.3,59.1
50131,1658871101.5434167,36.3,59.0
50132,1658871101.8182597,36.3,59.0
50133,1658871102.092103,36.3,59.0
50134,1658871102.3669467,36.3,59.0
50135,1658871102.6367912,36.3,59.0
50136,1658871102.9116342,36.3,59.0
50137,1658871103.1858475,36.3,58.9
50138,1658871103.4603791,36.3,58.9
50139,1658871103.730971,36.3,58.9
50140,1658871104.0052173,36.3,58.9
50141,1658871104.2798038,36.3,58.9
50142,1658871104.5541334,36.3,58.9
50143,1658871104.8241732,36.3,58.8
50144,1658871105.0989704,36.3,58.8
50145,1658871105.3733783,36.3,58.8
50146,1658871105.647777,36.3,58.7
50147,1658871105.9181292,36.3,58.7
50148,1658871106.1921413,36.3,58.7
50149,1658871106.4662237,36.2,58.7
50150,1658871106.7413778,36.3,58.7
50151,1658871107.011701,36.3,58.7
50152,1658871107.2856896,36.3,58.7
50153,1658871107.5605342,36.3,58.7
50154,1658871107.8343992,36.2,58.7
50155,1658871108.1053016,36.3,58.7
50156,1658871108.3792205,36.3,58.6
50157,1658871108.654101,36.3,58.6
50158,1658871108.9246342,36.3,58.6
50159,1658871109.198856,36.2,58.5
50160,1658871109.4727514,36.3,58.5
50161,1658871109.7476988,36.3,58.5
50162,1658871110.0180357,36.3,58.5
50163,1658871110.29188,36.3,58.5
50164,1658871110.5667214,36.3,58.5
50165,1658871110.840565,36.3,58.5
50166,1658871111.11141,36.2,58.4
50167,1658871111.3852534,36.2,58.4
50168,1658871111.660097,36.3,58.4
50169,1658871111.934116,36.3,58.4
50170,1658871112.2049618,36.3,58.3
50171,1658871112.4788094,36.3,58.3
50172,1658871112.7536469,36.3,58.3
50173,1658871113.024492,36.3,58.2
50174,1658871113.298337,36.3,58.2
50175,1658871113.5731783,36.3,58.2
50176,1658871113.8470213,36.3,58.2
50177,1658871114.1178663,36.3,58.2
50178,1658871114.3917117,36.3,58.1
50179,1658871114.666554,36.3,58.1
50180,1658871114.9403958,36.3,58.1
50181,1658871115.2112415,36.2,58.1
50182,1658871115.4860833,36.3,58.0
50183,1658871115.7600973,36.3,58.1
50184,1658871116.0339415,36.3,58.1
50185,1658871116.304786,36.3,58.0
50186,1658871116.5796285,36.3,58.1
50187,1658871116.8534718,36.3,58.0
50188,1658871117.124039,36.3,58.1
50189,1658871117.3985724,36.3,58.1
50190,1658871117.6727493,36.3,58.1
50191,1658871117.9474816,36.3,58.1
50192,1658871118.2178392,36.3,58.1
50193,1658871118.4922233,36.3,58.2
50194,1658871118.7666464,36.3,58.2
50195,1658871119.0410736,36.3,58.2
50196,1658871119.311406,36.3,58.2
50197,1658871119.5858305,36.3,58.3
50198,1658871119.8603802,36.3,58.3
50199,1658871120.1346455,36.3,58.3
50200,1658871120.405167,36.3,58.4
50201,1658871120.6793807,36.3,58.4
50202,1658871120.95389,36.2,58.4
50203,1658871121.2234304,36.3,58.5
50204,1658871121.4985688,36.3,58.5
50205,1658871121.7722242,36.3,58.5
50206,1658871122.0474036,36.3,58.5
50207,1658871122.3177266,36.3,58.5
50208,1658871122.59167,36.3,58.6
50209,1658871122.866568,36.3,58.6
50210,1658871123.140969,36.3,58.6
50211,1658871123.4113007,36.3,58.7
50212,1658871123.6853745,36.3,58.7
50213,1658871123.9602273,36.3,58.7
50214,1658871124.2341032,36.3,58.7
50215,1658871124.5048826,36.3,58.8
50216,1658871124.779377,36.3,58.8
50217,1658871125.0529222,36.3,58.9
50218,1658871125.3282342,36.3,58.9
50219,1658871125.5984704,36.3,58.9
50220,1658871125.872377,36.3,59.0
50221,1658871126.1473,36.3,59.0
50222,1658871126.4213786,36.3,59.0
50223,1658871126.6922228,36.3,59.0
50224,1658871126.9661338,36.3,59.1
50225,1658871127.2408814,36.3,59.1
50226,1658871127.5152059,36.3,59.1
50227,1658871127.785621,36.3,59.1
50228,1658871128.0600486,36.3,59.1
50229,1658871128.3344622,36.3,59.2
50230,1658871128.6089225,36.3,59.2
50231,1658871128.8793766,36.3,59.2
50232,1658871129.153224,36.3,59.2
50233,1658871129.427924,36.3,59.2
50234,1658871129.7022235,36.3,59.2
50235,1658871129.972224,36.3,59.2
50236,1658871130.247205,36.3,59.3
50237,1658871130.5216205,36.3,59.3
50238,1658871130.7960205,36.3,59.3
50239,1658871131.066379,36.3,59.3
50240,1658871131.3408287,36.3,59.3
50241,1658871131.6150236,36.3,59.4
50242,1658871131.8891668,36.3,59.4
50243,1658871132.1593735,36.3,59.4
50244,1658871132.4342232,36.3,59.4
50245,1658871132.7081761,36.3,59.4
50246,1658871132.9783762,36.3,59.4
50247,1658871133.2532237,36.3,59.4
50248,1658871133.5279431,36.3,59.5
50249,1658871133.7983806,36.3,59.5
50250,1658871134.0722227,36.3,59.5
50251,1658871134.3468046,36.3,59.5
50252,1658871134.621166,36.3,59.5
50253,1658871134.8917842,36.3,59.5
50254,1658871135.1663072,36.3,59.5
50255,1658871135.4402208,36.3,59.5
50256,1658871135.7150993,36.3,59.5
50257,1658871135.9850743,36.3,59.5
50258,1658871136.2594652,36.3,59.5
50259,1658871136.5338435,36.3,59.5
50260,1658871136.8046885,36.3,59.5
50261,1658871137.0790808,36.3,59.5
50262,1658871137.3529236,36.3,59.5
50263,1658871137.6273253,36.3,59.5
50264,1658871137.8981707,36.3,59.5
50265,1658871138.1725655,36.3,59.5
50266,1658871138.446408,36.3,59.5
50267,1658871138.7167985,36.3,59.5
50268,1658871138.991641,36.3,59.5
50269,1658871139.2660573,36.3,59.5
50270,1658871139.540453,36.3,59.5
50271,1658871139.810299,36.3,59.5
50272,1658871140.084689,36.3,59.5
50273,1658871140.3595314,36.3,59.5
50274,1658871140.6339476,36.3,59.5
50275,1658871140.903793,36.3,59.5
50276,1658871141.1781912,36.3,59.5
50277,1658871141.4533243,36.3,59.5
50278,1658871141.723383,36.3,59.4
50279,1658871141.998076,36.3,59.4
50280,1658871142.2722251,36.3,59.4
50281,1658871142.54671,36.3,59.4
50282,1658871142.8167794,36.3,59.4
50283,1658871143.0916462,36.3,59.4
50284,1658871143.3652208,36.3,59.4
50285,1658871143.636405,36.3,59.3
50286,1658871143.9108038,36.3,59.3
50287,1658871144.1851282,36.3,59.3
50288,1658871144.4593315,36.3,59.3
50289,1658871144.7292407,36.3,59.2
50290,1658871145.003694,36.3,59.2
50291,1658871145.2782533,36.3,59.2
50292,1658871145.5530963,36.3,59.2
50293,1658871145.8229425,36.3,59.1
50294,1658871146.0977845,36.3,59.1
50295,1658871146.3716288,36.3,59.1
50296,1658871146.6468022,36.3,59.1
50297,1658871146.9171276,36.3,59.1
50298,1658871147.1912265,36.3,59.1
50299,1658871147.4652243,36.3,59.1
50300,1658871147.7403777,36.3,59.0
50301,1658871148.0107262,36.3,59.0
50302,1658871148.285127,36.3,59.0
50303,1658871148.5591648,36.3,59.0
50304,1658871148.833225,36.3,59.0
50305,1658871149.1042235,36.3,59.0
50306,1658871149.3783565,36.3,59.0
50307,1658871149.6531658,36.3,59.0
50308,1658871149.9274511,36.3,59.0
50309,1658871150.1978822,36.3,59.0
50310,1658871150.4716132,36.3,58.9
50311,1658871150.7460558,36.3,58.9
50312,1658871151.021166,36.3,58.9
50313,1658871151.2914572,36.3,58.9
50314,1658871151.5657232,36.3,58.9
50315,1658871151.8402994,36.3,58.9
50316,1658871152.114698,36.3,58.9
50317,1658871152.384383,36.3,58.9
50318,1658871152.6593788,36.3,58.8
50319,1658871152.9338553,36.3,58.8
50320,1658871153.2082984,36.3,58.8
50321,1658871153.4782734,36.3,58.8
50322,1658871153.7523787,36.3,58.8
50323,1658871154.027456,36.3,58.8
50324,1658871154.3018558,36.3,58.7
50325,1658871154.5722218,36.3,58.7
50326,1658871154.8466003,36.3,58.7
50327,1658871155.1211965,36.3,58.7
50328,1658871155.3950408,36.3,58.7
50329,1658871155.6658847,36.3,58.7
50330,1658871155.9397278,36.3,58.6
50331,1658871156.214571,36.3,58.6
50332,1658871156.4884143,36.3,58.6
50333,1658871156.758914,36.3,58.6
50334,1658871157.0333762,36.3,58.5
50335,1658871157.3081772,36.3,58.5
50336,1658871157.5822349,36.3,58.5
50337,1658871157.8522253,36.3,58.5
50338,1658871158.1273518,36.3,58.5
50339,1658871158.4016745,36.3,58.5
50340,1658871158.6713781,36.3,58.4
50341,1658871158.9462898,36.3,58.4
50342,1658871159.220673,36.3,58.4
50343,1658871159.495226,36.3,58.4
50344,1658871159.7658482,36.3,58.4
50345,1658871160.0395947,36.3,58.3
50346,1658871160.3145075,36.3,58.3
50347,1658871160.588906,36.3,58.3
50348,1658871160.8592458,36.3,58.3
50349,1658871161.1333773,36.3,58.3
50350,1658871161.4079995,36.3,58.2
50351,1658871161.681745,36.3,58.2
50352,1658871161.95259,36.3,58.2
50353,1658871162.227433,36.3,58.2
50354,1658871162.5012774,36.3,58.1
50355,1658871162.7721217,36.3,58.1
50356,1658871163.0459645,36.3,58.1
50357,1658871163.320192,36.3,58.1
50358,1658871163.5950358,36.3,58.1
50359,1658871163.8648796,36.3,58.0
50360,1658871164.1397223,36.3,58.1
50361,1658871164.4135668,36.3,58.0
50362,1658871164.6884084,36.3,58.0
50363,1658871164.9592543,36.3,58.1
50364,1658871165.2330966,36.3,58.0
50365,1658871165.5079393,36.3,58.1
50366,1658871165.7817833,36.2,58.1
50367,1658871166.0526278,36.3,58.1
50368,1658871166.3264725,36.3,58.1
50369,1658871166.6013138,36.3,58.2
50370,1658871166.8711598,36.3,58.2
50371,1658871167.1464102,36.3,58.2
50372,1658871167.420726,36.3,58.2
50373,1658871167.695151,36.3,58.3
50374,1658871167.9654832,36.3,58.3
50375,1658871168.239379,36.3,58.4
50376,1658871168.5142992,36.3,58.4
50377,1658871168.788724,36.3,58.4
50378,1658871169.0585759,36.3,58.4
50379,1658871169.3334825,36.3,58.4
50380,1658871169.60768,36.3,58.5
50381,1658871169.8775258,36.3,58.5
50382,1658871170.151953,36.3,58.6
50383,1658871170.4267957,36.3,58.6
50384,1658871170.701201,36.3,58.6
50385,1658871170.9710467,36.3,58.6
50386,1658871171.246205,36.3,58.7
50387,1658871171.5206196,36.3,58.7
50388,1658871171.7950468,36.3,58.7
50389,1658871172.0653791,36.3,58.7
50390,1658871172.3392308,36.3,58.7
50391,1658871172.6142044,36.3,58.7
50392,1658871172.8886187,36.3,58.7
50393,1658871173.158389,36.3,58.8
50394,1658871173.4332232,36.3,58.8
50395,1658871173.7072458,36.3,58.9
50396,1658871173.9822214,36.3,58.9
50397,1658871174.2521453,36.3,58.9
50398,1658871174.5266743,36.3,58.9
50399,1658871174.800593,36.3,59.0
50400,1658871175.0757763,36.3,59.0
50401,1658871175.346221,36.3,59.0
50402,1658871175.6205487,36.3,59.0
50403,1658871175.894943,36.3,59.1
50404,1658871176.1688402,36.3,59.1
50405,1658871176.4393215,36.3,59.1
50406,1658871176.714131,36.3,59.2
50407,1658871176.9885335,36.3,59.2
50408,1658871177.2627127,36.3,59.2
50409,1658871177.533224,36.3,59.2
50410,1658871177.8076994,36.3,59.2
50411,1658871178.081273,36.3,59.3
50412,1658871178.3565328,36.3,59.3
50413,1658871178.626856,36.3,59.3
50414,1658871178.9013817,36.3,59.3
50415,1658871179.1751964,36.3,59.3
50416,1658871179.4500387,36.3,59.3
50417,1658871179.7204294,36.3,59.4
50418,1658871179.9942734,36.3,59.4
50419,1658871180.2687309,36.3,59.4
50420,1658871180.5431268,36.3,59.4
50421,1658871180.814074,36.3,59.4
50422,1658871181.0884292,36.3,59.4
50423,1658871181.3626964,36.3,59.4
50424,1658871181.633226,36.3,59.4
50425,1658871181.9072356,36.3,59.4
50426,1658871182.181378,36.3,59.5
50427,1658871182.4523013,36.3,59.4
50428,1658871182.726751,36.3,59.5
50429,1658871183.0012946,36.3,59.5
50430,1658871183.275593,36.3,59.5
50431,1658871183.5459437,36.3,59.5
50432,1658871183.8202183,36.3,59.5
50433,1658871184.0947554,36.3,59.5
50434,1658871184.3650744,36.3,59.5
50435,1658871184.6393769,36.3,59.5
50436,1658871184.913906,36.3,59.5
50437,1658871185.1883252,36.3,59.5
50438,1658871185.4586236,36.3,59.5
50439,1658871185.7323813,36.3,59.5
50440,1658871186.0074816,36.3,59.5
50441,1658871186.281222,36.3,59.5
50442,1658871186.552223,36.3,59.5
50443,1658871186.8266456,36.3,59.5
50444,1658871187.1007178,36.3,59.5
50445,1658871187.3712404,36.3,59.5
50446,1658871187.6456196,36.3,59.5
50447,1658871187.919463,36.3,59.4
50448,1658871188.193851,36.3,59.5
50449,1658871188.4646957,36.3,59.4
50450,1658871188.7390835,36.3,59.4
50451,1658871189.0129268,36.3,59.4
50452,1658871189.2843125,36.3,59.4
50453,1658871189.5587142,36.3,59.4
50454,1658871189.8325584,36.3,59.4
50455,1658871190.1069431,36.3,59.4
50456,1658871190.3777883,36.3,59.4
50457,1658871190.6521783,36.3,59.3
50458,1658871190.9260209,36.3,59.3
50459,1658871191.196427,36.3,59.3
50460,1658871191.470831,36.3,59.3
50461,1658871191.7456734,36.3,59.3
50462,1658871192.019517,36.3,59.3
50463,1658871192.289912,36.3,59.3
50464,1658871192.564884,36.3,59.2
50465,1658871192.8388906,36.3,59.2
50466,1658871193.1136978,36.3,59.2
50467,1658871193.3840487,36.3,59.2
50468,1658871193.6577945,36.3,59.1
50469,1658871193.9326372,36.3,59.1
50470,1658871194.2070298,36.3,59.1
50471,1658871194.4775145,36.3,59.1
50472,1658871194.7513578,36.3,59.1
50473,1658871195.0262005,36.3,59.0
50474,1658871195.3001928,36.3,59.0
50475,1658871195.5713754,36.3,59.0
50476,1658871195.8456197,36.3,59.0
50477,1658871196.1193774,36.3,59.0
50478,1658871196.3944545,36.3,59.0
50479,1658871196.6643817,36.3,59.0
50480,1658871196.939352,36.3,59.0
50481,1658871197.2132244,36.3,59.0
50482,1658871197.4871645,36.3,59.0
50483,1658871197.7583642,36.3,59.0
50484,1658871198.0322232,36.3,59.0
50485,1658871198.307164,36.3,58.9
50486,1658871198.5813887,36.3,58.9
50487,1658871198.8513815,36.3,59.0
50488,1658871199.1262236,36.3,58.9
50489,1658871199.4007814,36.3,58.9
50490,1658871199.6751764,36.3,58.9
50491,1658871199.9457188,36.3,58.9
50492,1658871200.2197766,36.3,58.9
50493,1658871200.4943523,36.3,58.9
50494,1658871200.7687757,36.3,58.9
50495,1658871201.039107,36.3,58.9
50496,1658871201.3135083,36.3,58.8
50497,1658871201.5879824,36.3,58.8
50498,1658871201.862223,36.3,58.8
50499,1658871202.1323771,36.3,58.8
50500,1658871202.4071002,36.3,58.7
50501,1658871202.6813986,36.3,58.7
50502,1658871202.9559414,36.3,58.7
50503,1658871203.2262523,36.3,58.7
50504,1658871203.500105,36.3,58.7
50505,1658871203.774948,36.3,58.7
50506,1658871204.048791,36.3,58.7
50507,1658871204.3196366,36.3,58.7
50508,1658871204.5934794,36.3,58.7
50509,1658871204.8683224,36.3,58.7
50510,1658871205.1431737,36.3,58.6
50511,1658871205.4134266,36.3,58.6
50512,1658871205.6878288,36.3,58.6
50513,1658871205.96154,36.3,58.6
50514,1658871206.2366712,36.3,58.5
50515,1658871206.5062344,36.3,58.5
50516,1658871206.7806304,36.3,58.5
50517,1658871207.0558279,36.3,58.4
50518,1658871207.3302982,36.3,58.4
50519,1658871207.6005945,36.3,58.4
50520,1658871207.8749938,36.3,58.3
50521,1658871208.1492753,36.3,58.3
50522,1658871208.4193769,36.3,58.3
50523,1658871208.6941786,36.3,58.3
